pA_pB	fc	sdfc
RRM2_chr2_10262728_SMARCA4_chr19_11094851	-0.104337991449819	0.119989625185835
RRM2_chr2_10262957_SMARCA4_chr19_11094851	-0.0232400063122565	0.024466680050115
RUNX1_chr21_36252860_SMARCA4_chr19_11094851	-0.00314385758571531	0.0952412052668388
SETD2_chr3_47142972_SMARCA4_chr19_11094851	-0.0507950054346061	0.0796947251386246
SETD2_chr3_47205411_SMARCA4_chr19_11094851	0.0297547712624044	0.0753447439704619
SMARCA4_chr19_11094851_SMARCB1_chr22_24133993	-0.091361067187614	0.0379842855869959
SMARCA4_chr19_11094851_SMO_chr7_128845081	-0.0209830170428743	0.0401038422265776
SMARCA4_chr19_11094851_SMO_chr7_128845117	-0.0449333144972022	0.0311452045053904
SMARCA4_chr19_11094851_SRC_chr20_36022600	-0.0288473373691819	0.0737619651145844
SMARCA4_chr19_11094851_TP53_chr17_7579881	-0.0838004762775235	0.0607799386242348
SMARCA4_chr19_11094851_TSC1_chr9_135796796	-0.0478021166197597	0.0723164335807856
SMARCA4_chr19_11094851_TSC1_chr9_135804256	-0.0331391447553539	0.0290252531422614
SMARCA4_chr19_11094851_TYMS_chr18_657730	-0.0125440065179122	0.04173329592397
SMARCA4_chr19_11094851_VEGFA_chr6_43742077	-0.0831839826526579	0.102942463270236
SMARCA4_chr19_11094851_VEGFA_chr6_43742108	-0.0824612108805047	0.0216152435083116
SMARCA4_chr19_11094851_VHL_chr3_10183518	-0.0666120281440833	0.0605554386322254
SMARCA4_chr19_11094851_VHL_chr3_10183773	-0.0584452327473533	0.0710166332044303
SMARCA4_chr19_11094851_WEE1_chr11_9595462	-0.107411992389266	0.0385965540995282
ABL1_chr9_133589790_SMARCA4_chr19_11095011	-0.0243281009947946	0.025784063685968
ADA_chr20_43280245_SMARCA4_chr19_11095011	-0.0494662717935749	0.0188554734277336
AKT1_chr14_105258968_SMARCA4_chr19_11095011	0.030474636933672	0.0422767624742121
ALK_chr2_29541171_SMARCA4_chr19_11095011	-0.00571550582693026	0.0981846632257302
ALK_chr2_29541172_SMARCA4_chr19_11095011	-0.0253508386561838	0.0719132694327929
APC_chr5_112043408_SMARCA4_chr19_11095011	0.0202640088245318	0.0816122473791408
APC_chr5_112102933_SMARCA4_chr19_11095011	-0.0057555190999511	0.0185519742336287
ARID1A_chr1_27022876_SMARCA4_chr19_11095011	-0.00686175388366218	0.0248013749649885
ARID1A_chr1_27056286_SMARCA4_chr19_11095011	0.0355810919126276	0.0352032561330533
ARID1A_chr1_27056288_SMARCA4_chr19_11095011	-0.0410866172608635	0.0578287628755177
ARID2_chr12_46254608_SMARCA4_chr19_11095011	0.0118978553736767	0.047460148796248
ATM_chr11_108098402_SMARCA4_chr19_11095011	-0.0393080348378861	0.0660527517903459
BCL2_chr18_60795960_SMARCA4_chr19_11095011	0.0344617982084221	0.0456932045274944
BRAF_chr7_140624501_SMARCA4_chr19_11095011	-0.104095942053282	0.07147879112812
BRCA1_chr17_41256141_SMARCA4_chr19_11095011	-0.0142303573052319	0.0360822701115016
BRCA1_chr17_41267735_SMARCA4_chr19_11095011	-0.0399040809430504	0.0657166010442448
BRCA1_chr17_41276018_SMARCA4_chr19_11095011	-0.0457785223716115	0.0846829283964558
BRCA2_chr13_32890586_SMARCA4_chr19_11095011	-0.030263383572375	0.0653492323253975
BRCA2_chr13_32914228_SMARCA4_chr19_11095011	0.011369441071625	0.0719210231691642
BRD4_chr19_15376361_SMARCA4_chr19_11095011	-0.0789176282370745	0.0484877945734398
BTK_chrX_100629565_SMARCA4_chr19_11095011	-0.084886109962071	0.062034658928521
BTK_chrX_100645534_SMARCA4_chr19_11095011	-0.00778249572050448	0.0459628356610695
CDH1_chr16_68771300_SMARCA4_chr19_11095011	-0.0345224233447649	0.0242906391803373
CDH1_chr16_68772255_SMARCA4_chr19_11095011	0.0318217370547809	0.0446124194674044
CDK4_chr12_58145497_SMARCA4_chr19_11095011	-0.0079761535158092	0.0829821554219678
CDK6_chr7_92244474_SMARCA4_chr19_11095011	-0.032968896718185	0.0357445181871715
CDK6_chr7_92252365_SMARCA4_chr19_11095011	0.00351707326287625	0.0323764554900426
CDK9_chr9_130548409_SMARCA4_chr19_11095011	-0.0155372306228273	0.076718118186745
CDKN1B_chr12_12870777_SMARCA4_chr19_11095011	0.00341476758986006	0.0388994474407057
CDKN1B_chr12_12870931_SMARCA4_chr19_11095011	-0.0345175383061102	0.045650099080102
CDKN1B_chr12_12871196_SMARCA4_chr19_11095011	-0.0365038715883799	0.0271796314925495
CDKN2A_chr9_21971100_SMARCA4_chr19_11095011	0.0474571932366111	0.0811206160643029
CDKN2A_chr9_21994327_SMARCA4_chr19_11095011	-0.0527336308830668	0.0395036759256745
CHEK1_chr11_125496687_SMARCA4_chr19_11095011	-0.105852474772283	0.0614626102589347
CHEK1_chr11_125499147_SMARCA4_chr19_11095011	-0.0707754589781578	0.0782789980222885
CHEK2_chr22_29130694_SMARCA4_chr19_11095011	-0.0195035568386636	0.0398101407269759
DHFR_chr5_79949819_SMARCA4_chr19_11095011	-0.0721180905123607	0.0445166095666663
ERBB2_chr17_37855800_SMARCA4_chr19_11095011	0.0301635681557345	0.0487889552037957
ERBB2_chr17_37868221_SMARCA4_chr19_11095011	0.0186685450616315	0.0210718500294578
FGFR2_chr10_123298215_SMARCA4_chr19_11095011	-0.030261324269699	0.0834159756376905
FGFR3_chr4_1795655_SMARCA4_chr19_11095011	-0.0561151519719805	0.0503392383643352
FLT3_chr13_28636172_SMARCA4_chr19_11095011	-0.0252968544380343	0.0434728355911844
FLT3_chr13_28674643_SMARCA4_chr19_11095011	-0.0126348066144979	0.0371024863845712
GATA3_chr10_8097612_SMARCA4_chr19_11095011	0.00977233335928944	0.0424228695339003
GATA3_chr10_8097722_SMARCA4_chr19_11095011	-0.0455724375404685	0.0422546546763875
GATA3_chr10_8097790_SMARCA4_chr19_11095011	-0.0398859740309122	0.0236983021280887
HDAC2_chr6_114267214_SMARCA4_chr19_11095011	-0.045662271620251	0.0789743228890723
HDAC2_chr6_114292056_SMARCA4_chr19_11095011	-0.0469926654538447	0.0639924319573367
HDAC6_chrX_48674389_SMARCA4_chr19_11095011	-0.07447769903117	0.0363913116520961
HSP90AA1_chr14_102551760_SMARCA4_chr19_11095011	0.0284554663585345	0.07852081501238
HSP90AA1_chr14_102552141_SMARCA4_chr19_11095011	-0.0440285145294086	0.115288850367273
HSP90AA1_chr14_102605736_SMARCA4_chr19_11095011	-0.0447361099820486	0.0381721742843249
IGF1R_chr15_99192824_SMARCA4_chr19_11095011	0.0258275455570175	0.0188609429249158
IGF1R_chr15_99434807_SMARCA4_chr19_11095011	-0.150589063397238	0.0502140792119955
JAK2_chr9_5021970_SMARCA4_chr19_11095011	-0.0513747366794004	0.112778022070738
KDM5C_chrX_53241022_SMARCA4_chr19_11095011	-0.00167486171496381	0.0279275845409699
KDM6A_chrX_44732838_SMARCA4_chr19_11095011	-0.0733580864540408	0.0308599504984721
KIT_chr4_55524176_SMARCA4_chr19_11095011	-0.0193021941547837	0.0481570615236195
KIT_chr4_55524229_SMARCA4_chr19_11095011	-0.0307300657745753	0.0184033185829666
KMT2D_chr12_49448168_SMARCA4_chr19_11095011	-0.00983937577337168	0.0772782131409833
MAP2K1_chr15_66679721_SMARCA4_chr19_11095011	-0.0738095600867537	0.0481910885207929
MAP2K1_chr15_66679728_SMARCA4_chr19_11095011	-0.0277783415714215	0.0421600746935669
MAP2K1_chr15_66679756_SMARCA4_chr19_11095011	0.0131970188634077	0.0331309764714956
MAP3K1_chr5_56111382_SMARCA4_chr19_11095011	-0.0355230666565029	0.0614476848101147
MAP3K1_chr5_56152466_SMARCA4_chr19_11095011	-0.042041929541239	0.0207657581484969
MAP3K1_chr5_56152485_SMARCA4_chr19_11095011	-0.0510186130355419	0.0505337488585525
MET_chr7_116339123_SMARCA4_chr19_11095011	-0.0326899408090896	0.0292123242267147
MET_chr7_116340188_SMARCA4_chr19_11095011	-0.0440893853617546	0.0319939722630199
MET_chr7_116340207_SMARCA4_chr19_11095011	-0.14410276761019	0.0419645362273201
MLH1_chr3_37038179_SMARCA4_chr19_11095011	0.0271207577260024	0.0186662250429893
MLH1_chr3_37045912_SMARCA4_chr19_11095011	-0.0776516288905865	0.0451186389502716
MSH6_chr2_48010356_SMARCA4_chr19_11095011	-0.0737058732243922	0.0547071021902615
MTOR_chr1_11317010_SMARCA4_chr19_11095011	-0.000501119758469268	0.0745691323594879
MTOR_chr1_11317149_SMARCA4_chr19_11095011	-0.0062289695172297	0.0220204946629235
MTOR_chr1_11319459_SMARCA4_chr19_11095011	0.0169960245690772	0.0601353623831764
NF1_chr17_29483039_SMARCA4_chr19_11095011	-0.126988392029885	0.0551537113934795
0NonTargetingControlGuideForHuman0362_SMARCA4_chr19_11095011	-0.0593351200680066	0.0238688280250978
0NonTargetingControlGuideForHuman0412_SMARCA4_chr19_11095011	0.0258393353372032	0.0665243999125408
PARP1_chr1_226595581_SMARCA4_chr19_11095011	-0.12996013256693	0.0833297635508644
PBRM1_chr3_52713723_SMARCA4_chr19_11095011	0.0667694626551656	0.0610166477861099
PDGFRA_chr4_55129914_SMARCA4_chr19_11095011	0.00571637143301675	0.0903562763916967
PIK3CA_chr3_178919070_SMARCA4_chr19_11095011	0.0271857730615539	0.0228917250895915
PIK3CA_chr3_178919167_SMARCA4_chr19_11095011	-0.0943603977843633	0.0584244053314602
PIK3R1_chr5_67522521_SMARCA4_chr19_11095011	-0.104336546047429	0.121879305380882
PRKDC_chr8_48686398_SMARCA4_chr19_11095011	-0.134933978905498	0.0800694916006466
PRKDC_chr8_48686781_SMARCA4_chr19_11095011	0.00358734856042011	0.0499925777693171
PTEN_chr10_89653786_SMARCA4_chr19_11095011	-0.0202977250608482	0.113803515317407
PTEN_chr10_89685297_SMARCA4_chr19_11095011	-0.0160740517875473	0.0502415327919291
RB1_chr13_48934148_SMARCA4_chr19_11095011	-0.01625064034772	0.0478169662592951
RB1_chr13_48936969_SMARCA4_chr19_11095011	-0.00679427196581643	0.0731978676995152
RRM2_chr2_10262728_SMARCA4_chr19_11095011	-0.0519229382174424	0.0690401894127524
RRM2_chr2_10262957_SMARCA4_chr19_11095011	-0.0486652938031558	0.0262651674036043
RUNX1_chr21_36252860_SMARCA4_chr19_11095011	-0.0552737973008381	0.0424473382859464
RUNX1_chr21_36252902_SMARCA4_chr19_11095011	-0.0124081975983639	0.050581217570555
SETD2_chr3_47142972_SMARCA4_chr19_11095011	-0.0303593149648739	0.0113637598723718
SETD2_chr3_47205411_SMARCA4_chr19_11095011	-0.0122118829066232	0.046897651286125
SMAD4_chr18_48573460_SMARCA4_chr19_11095011	-0.0100753734449361	0.0479517569006462
SMAD4_chr18_48575673_SMARCA4_chr19_11095011	-0.0532179571515219	0.156022497247974
SMAD4_chr18_48586241_SMARCA4_chr19_11095011	-0.0500015587852433	0.0663047630145547
SMARCA4_chr19_11095011_SMO_chr7_128828974	-0.0330306087178533	0.0144872295376312
SMARCA4_chr19_11095011_SMO_chr7_128845081	-0.0559460780841286	0.0922425826701505
SMARCA4_chr19_11095011_SMO_chr7_128845117	-0.0493402709161703	0.042707132443159
SMARCA4_chr19_11095011_TP53_chr17_7578373	-0.0761524123979702	0.0568559721490454
SMARCA4_chr19_11095011_TP53_chr17_7579881	-0.103193391677324	0.0484949514822142
SMARCA4_chr19_11095011_TSC1_chr9_135796796	0.0124020627871412	0.0517908155304705
SMARCA4_chr19_11095011_TYMS_chr18_657730	-0.0198549647457014	0.0356427682007733
SMARCA4_chr19_11095011_VEGFA_chr6_43742108	-0.0759570195483431	0.109074260190355
SMARCA4_chr19_11095011_VHL_chr3_10183773	-0.0392274802655487	0.0472388584803991
SMARCA4_chr19_11095011_WEE1_chr11_9595462	-0.00268204898050605	0.0533603200204018
SMARCA4_chr19_11095011_WEE1_chr11_9595845	-0.0392716197915897	0.0524269930589471
ABL1_chr9_133738283_SMARCB1_chr22_24129339	0.00313041754100471	0.0547792972310465
ADA_chr20_43257769_SMARCB1_chr22_24129339	0.0370537201815226	0.0336160511649661
AKT1_chr14_105239686_SMARCB1_chr22_24129339	0.00515024128908084	0.0229191721114503
ALK_chr2_29541171_SMARCB1_chr22_24129339	-0.00256459154746048	0.0643689271679103
APC_chr5_112102933_SMARCB1_chr22_24129339	-0.102223551604007	0.0598630244768541
ARID1A_chr1_27022876_SMARCB1_chr22_24129339	0.0247713044132134	0.0249786698356017
ATM_chr11_108098350_SMARCB1_chr22_24129339	-0.0258605479408908	0.0103384158293987
ATM_chr11_108098390_SMARCB1_chr22_24129339	-0.0220611726984923	0.0871479928189153
BCL2_chr18_60795960_SMARCB1_chr22_24129339	0.0138646178118695	0.0269144040974091
BRAF_chr7_140508787_SMARCB1_chr22_24129339	-0.0433298751701698	0.0342523098128047
BRAF_chr7_140534469_SMARCB1_chr22_24129339	-0.0512485396720957	0.0243605518940194
BRCA1_chr17_41256141_SMARCB1_chr22_24129339	-0.000328917443643871	0.0396003748760846
BRCA1_chr17_41267735_SMARCB1_chr22_24129339	-0.0551445184909866	0.0771926878925039
BRCA2_chr13_32890586_SMARCB1_chr22_24129339	0.0530678087768841	0.0294246939467881
BRCA2_chr13_32912006_SMARCB1_chr22_24129339	0.00995982341011056	0.0455017633346535
BRD4_chr19_15376361_SMARCB1_chr22_24129339	-0.0200099424889102	0.0254204614530061
BTK_chrX_100645534_SMARCB1_chr22_24129339	-0.0275630900350198	0.0219620233835794
CASP8_chr2_202131404_SMARCB1_chr22_24129339	-0.000232828562672793	0.0439421879722491
CASP8_chr2_202134297_SMARCB1_chr22_24129339	0.0126162996453717	0.0408140100295228
CDH1_chr16_68772250_SMARCB1_chr22_24129339	0.0163780489174572	0.0281733248227521
CDK4_chr12_58143253_SMARCB1_chr22_24129339	0.0259018285016224	0.0430448284454753
CDK6_chr7_92244474_SMARCB1_chr22_24129339	0.0190504487134642	0.0141951194924212
CDK6_chr7_92462628_SMARCB1_chr22_24129339	-0.0322985596538137	0.0522972431419903
CDK9_chr9_130548409_SMARCB1_chr22_24129339	0.0571810431544247	0.0455244529972506
CDK9_chr9_130550235_SMARCB1_chr22_24129339	0.0123395355502693	0.061684933535077
CDKN1B_chr12_12870931_SMARCB1_chr22_24129339	-0.0363422604698624	0.0591244191409967
CDKN1B_chr12_12871196_SMARCB1_chr22_24129339	-0.0280953532234622	0.0246622256474356
CDKN2A_chr9_21968726_SMARCB1_chr22_24129339	-0.0458929888424493	0.0267671216712501
CHEK1_chr11_125496644_SMARCB1_chr22_24129339	-0.00924761608601337	0.0465368351321791
CHEK2_chr22_29085137_SMARCB1_chr22_24129339	-0.028905041800703	0.0460035126775019
CHEK2_chr22_29090029_SMARCB1_chr22_24129339	-0.0881089735372652	0.136450045839225
DHFR_chr5_79949819_SMARCB1_chr22_24129339	0.000621557447684506	0.032562149499052
DHFR_chr5_79950216_SMARCB1_chr22_24129339	0.00207015275202804	0.029998199441592
DHFR_chr5_79950217_SMARCB1_chr22_24129339	-0.0521196894176479	0.0305960289762339
EGFR_chr7_55209992_SMARCB1_chr22_24129339	0.0523013469583143	0.0114747097915099
FGFR2_chr10_123298118_SMARCB1_chr22_24129339	-0.0484583769368369	0.0357558377463735
FGFR2_chr10_123298215_SMARCB1_chr22_24129339	-0.0207993603723035	0.126582266034166
FGFR2_chr10_123353328_SMARCB1_chr22_24129339	0.0330635347526525	0.0780909980625147
FGFR3_chr4_1795655_SMARCB1_chr22_24129339	0.0511339756112406	0.0594458943312501
FGFR3_chr4_1795735_SMARCB1_chr22_24129339	0.0355928833978259	0.0317298838443232
FGFR3_chr4_1795736_SMARCB1_chr22_24129339	-0.0247173648771251	0.0697938802528581
FLT3_chr13_28636131_SMARCB1_chr22_24129339	-0.0411908601019885	0.0685105966217101
FNTA_chr8_42914260_SMARCB1_chr22_24129339	-0.0294583757042596	0.0928541127401266
FNTA_chr8_42924781_SMARCB1_chr22_24129339	0.024715304804089	0.0407930327715992
GATA3_chr10_8097722_SMARCB1_chr22_24129339	-0.0427026534298363	0.0698906546922212
HDAC1_chr1_32757816_SMARCB1_chr22_24129339	0.0665723566057174	0.0454354145434551
HDAC1_chr1_32792637_SMARCB1_chr22_24129339	0.0286835810588853	0.0264918412387838
HDAC2_chr6_114266539_SMARCB1_chr22_24129339	-0.0189631502063459	0.0353417201866949
HDAC6_chrX_48674389_SMARCB1_chr22_24129339	-0.0215076369105775	0.070273286413587
HSP90AA1_chr14_102552141_SMARCB1_chr22_24129339	-0.163012044941648	0.094168040220266
IGF1R_chr15_99192824_SMARCB1_chr22_24129339	-0.012431842568969	0.0300251800293892
IGF1R_chr15_99434807_SMARCB1_chr22_24129339	-0.0628466041885348	0.117221281064206
JAK2_chr9_5050721_SMARCB1_chr22_24129339	-0.0222854801055036	0.0911534025126001
KDM5C_chrX_53241022_SMARCB1_chr22_24129339	0.0285918813081577	0.0272888646116443
KDM5C_chrX_53254068_SMARCB1_chr22_24129339	0.00485113043895599	0.0415473856461469
KDM6A_chrX_44732838_SMARCB1_chr22_24129339	-0.0482290177706634	0.0436371972042622
KIT_chr4_55524229_SMARCB1_chr22_24129339	0.0101268007273172	0.0804941540766664
KMT2D_chr12_49448161_SMARCB1_chr22_24129339	0.00623640040596089	0.0357653868042422
KMT2D_chr12_49448168_SMARCB1_chr22_24129339	-0.0375685295993706	0.0949628336368272
KMT2D_chr12_49448468_SMARCB1_chr22_24129339	-0.00586459660543759	0.0354740837134795
MAP2K1_chr15_66679728_SMARCB1_chr22_24129339	0.0257868625912024	0.0548962181257694
MAP3K1_chr5_56111382_SMARCB1_chr22_24129339	0.137126768400965	0.0232296428713611
MAP3K1_chr5_56152466_SMARCB1_chr22_24129339	-0.0346622094321665	0.0375363400964758
MET_chr7_116339123_SMARCB1_chr22_24129339	0.0189115932065898	0.0526745324694832
MET_chr7_116340188_SMARCB1_chr22_24129339	0.0331063818511717	0.0489484236019978
MET_chr7_116340207_SMARCB1_chr22_24129339	0.0240741261493073	0.0594003024182203
MLH1_chr3_37035029_SMARCB1_chr22_24129339	-0.0464626303126162	0.0351188211845004
MLH1_chr3_37045912_SMARCB1_chr22_24129339	-0.00362408208115877	0.0437724599678854
MSH6_chr2_48018154_SMARCB1_chr22_24129339	-0.108325210030219	0.0489777484947343
MTOR_chr1_11317149_SMARCB1_chr22_24129339	-0.0747059063186729	0.0210602950153099
NF1_chr17_29422308_SMARCB1_chr22_24129339	-0.0065376079439155	0.0366661749059599
NF1_chr17_29483038_SMARCB1_chr22_24129339	0.00217744923831078	0.0495396379608786
NF1_chr17_29483039_SMARCB1_chr22_24129339	-0.0245630870547941	0.0392090876230898
0NonTargetingControlGuideForHuman0352_SMARCB1_chr22_24129339	0.00256343664460873	0.0281057174854952
PARP1_chr1_226578301_SMARCB1_chr22_24129339	0.0270830547981329	0.048450680809103
PDGFRA_chr4_55124932_SMARCB1_chr22_24129339	-0.0113328458045921	0.0526955586909605
PDGFRA_chr4_55124963_SMARCB1_chr22_24129339	-0.0137506578135568	0.0554895863683194
PDGFRA_chr4_55129914_SMARCB1_chr22_24129339	-0.0304839922801841	0.0536820215671863
PIK3CA_chr3_178919167_SMARCB1_chr22_24129339	0.0118835406304845	0.0413586115334559
PTEN_chr10_89653786_SMARCB1_chr22_24129339	-0.0474389425694071	0.127131888849497
PTEN_chr10_89685297_SMARCB1_chr22_24129339	-0.0215642699816473	0.0390436621354017
PTEN_chr10_89711868_SMARCB1_chr22_24129339	-0.031240186971555	0.0286086270890717
RB1_chr13_48878054_SMARCB1_chr22_24129339	0.0230396320283893	0.0677838904522059
RPS6KB1_chr17_57970538_SMARCB1_chr22_24129339	0.0153427859632939	0.0384752978537925
RRM2_chr2_10262728_SMARCB1_chr22_24129339	-0.103899044664503	0.019058911181752
RRM2_chr2_10262940_SMARCB1_chr22_24129339	0.00282214437031293	0.0608645243149325
RRM2_chr2_10262957_SMARCB1_chr22_24129339	-0.054803454178805	0.0419450048423186
RUNX1_chr21_36252860_SMARCB1_chr22_24129339	0.00397929122677206	0.0144113027108882
RUNX1_chr21_36252902_SMARCB1_chr22_24129339	0.0247229232458669	0.0184035939613905
SETD2_chr3_47205411_SMARCB1_chr22_24129339	0.0165573222839656	0.0455938274150658
SMAD4_chr18_48575673_SMARCB1_chr22_24129339	0.0554200590483523	0.0249492562349133
SMAD4_chr18_48586241_SMARCB1_chr22_24129339	-0.0500038074692217	0.0960653474229651
SMARCA4_chr19_11094819_SMARCB1_chr22_24129339	-0.00321816584020816	0.0231876042856848
SMARCA4_chr19_11094851_SMARCB1_chr22_24129339	-0.0359604616932484	0.0320281213980248
SMARCA4_chr19_11095011_SMARCB1_chr22_24129339	-0.00644870312250322	0.0492352965103679
SMARCB1_chr22_24129339_SMO_chr7_128828974	-0.0360854718717615	0.0482232085825896
SMARCB1_chr22_24129339_SMO_chr7_128845081	-0.0535759474310658	0.0411441069829802
SMARCB1_chr22_24129339_SRC_chr20_36022600	-0.0271072164059532	0.0733290506011635
SMARCB1_chr22_24129339_TOP1_chr20_39690055	-0.0722457298577587	0.0489250663105244
SMARCB1_chr22_24129339_TOP1_chr20_39690109	-0.00817375380138271	0.0736914524827985
SMARCB1_chr22_24129339_TP53_chr17_7577537	-0.0240160817598868	0.043291163738945
SMARCB1_chr22_24129339_TP53_chr17_7578373	-0.020522266435917	0.0865390835461056
SMARCB1_chr22_24129339_TP53_chr17_7579881	-0.0599158066892009	0.0480258074617263
SMARCB1_chr22_24129339_TYMS_chr18_659656	-0.0165853223398138	0.0539780693324411
SMARCB1_chr22_24129339_TYMS_chr18_659665	0.00237479863395322	0.0387475740216269
SMARCB1_chr22_24129339_VEGFA_chr6_43738425	0.017293062362691	0.064585709183422
SMARCB1_chr22_24129339_VEGFA_chr6_43742077	-0.00184384519975971	0.0233900721497418
SMARCB1_chr22_24129339_VHL_chr3_10183518	-0.00326852901219543	0.0286366837981995
SMARCB1_chr22_24129339_VHL_chr3_10183773	-0.015327482760775	0.0407394613233672
SMARCB1_chr22_24129339_VHL_chr3_10183791	-0.00985704454217125	0.025912981524937
SMARCB1_chr22_24129339_WEE1_chr11_9595462	0.0167300107319799	0.0220022715420457
SMARCB1_chr22_24129339_WEE1_chr11_9595542	-0.0595632365174738	0.0506264136168005
SMARCB1_chr22_24129339_WEE1_chr11_9595845	-0.0654120084367165	0.0527871389239229
ABL1_chr9_133738283_SMARCB1_chr22_24133949	0.0214521058595785	0.0779017703764166
ABL1_chr9_133738356_SMARCB1_chr22_24133949	-0.0202242405023288	0.109732435574121
ADA_chr20_43280245_SMARCB1_chr22_24133949	-0.00991414283083746	0.0376313865558883
AKT1_chr14_105239686_SMARCB1_chr22_24133949	-0.0550891959475555	0.0526438943479921
AKT1_chr14_105258968_SMARCB1_chr22_24133949	-0.0374437309334605	0.0569514069500821
ALK_chr2_30143522_SMARCB1_chr22_24133949	-0.0271553136352041	0.0766205200593968
ARID1A_chr1_27022876_SMARCB1_chr22_24133949	-0.0282433758078598	0.0432792276912672
ARID1A_chr1_27056288_SMARCB1_chr22_24133949	-0.0477359759935441	0.0610937494476081
ARID2_chr12_46254608_SMARCB1_chr22_24133949	-0.0755586002686118	0.0663873549145392
ATM_chr11_108098350_SMARCB1_chr22_24133949	0.0646751251010162	0.0621865065926972
ATM_chr11_108098402_SMARCB1_chr22_24133949	-0.0164576889727031	0.134213914924347
BCL2_chr18_60795945_SMARCB1_chr22_24133949	-0.0485294479373637	0.0790971078766069
BRCA1_chr17_41256141_SMARCB1_chr22_24133949	-0.062603427653539	0.0395305476209464
BRCA2_chr13_32890586_SMARCB1_chr22_24133949	0.0222444148723754	0.0645248608105711
BRCA2_chr13_32912006_SMARCB1_chr22_24133949	-0.111709047530775	0.0784695326025692
BRCA2_chr13_32914228_SMARCB1_chr22_24133949	0.00889425916412329	0.0330944265633381
BTK_chrX_100626613_SMARCB1_chr22_24133949	0.01349739614996	0.0831625485575978
BTK_chrX_100629565_SMARCB1_chr22_24133949	-0.0317842654564737	0.0494011920510842
BTK_chrX_100645534_SMARCB1_chr22_24133949	0.00918746083060695	0.0340423190461242
CASP8_chr2_202123033_SMARCB1_chr22_24133949	0.00390542378842964	0.0450308576486358
CASP8_chr2_202131404_SMARCB1_chr22_24133949	-0.0228393699125466	0.0407683711219481
CASP8_chr2_202134297_SMARCB1_chr22_24133949	-0.0629798420752248	0.041836749199894
CDH1_chr16_68772250_SMARCB1_chr22_24133949	-0.020702532565892	0.069001776614219
CDK4_chr12_58145497_SMARCB1_chr22_24133949	-0.122152150286035	0.0626235704947196
CDK6_chr7_92252365_SMARCB1_chr22_24133949	0.0574936629276954	0.0595915482218168
CDK9_chr9_130548998_SMARCB1_chr22_24133949	-0.149527214071294	0.0487351180858803
CDKN1B_chr12_12870777_SMARCB1_chr22_24133949	-0.0265812494340114	0.0749650324801969
CDKN1B_chr12_12870931_SMARCB1_chr22_24133949	-0.0263516066925274	0.0795618354636072
CDKN2A_chr9_21971100_SMARCB1_chr22_24133949	-0.112038757606038	0.0581907146943043
CHEK1_chr11_125496687_SMARCB1_chr22_24133949	-0.00839978945019906	0.0496450592173022
CHEK1_chr11_125499147_SMARCB1_chr22_24133949	-0.0430977520853788	0.072465104764126
CHEK2_chr22_29085137_SMARCB1_chr22_24133949	-0.0378995465704647	0.0912170310462723
CHEK2_chr22_29130694_SMARCB1_chr22_24133949	-0.0656186732725068	0.104110396206753
EGFR_chr7_55209986_SMARCB1_chr22_24133949	-0.0553124554647411	0.0307524995302202
EGFR_chr7_55209992_SMARCB1_chr22_24133949	-0.0907443172881195	0.0785253378612334
ERBB2_chr17_37855800_SMARCB1_chr22_24133949	-0.0154406490743732	0.0650178124167095
FGFR2_chr10_123298118_SMARCB1_chr22_24133949	-0.012569566045423	0.0824774733249754
FGFR2_chr10_123298215_SMARCB1_chr22_24133949	-0.0159987972450287	0.110763849931691
FGFR2_chr10_123353328_SMARCB1_chr22_24133949	0.0144601496162555	0.108158973148128
FGFR3_chr4_1795655_SMARCB1_chr22_24133949	-0.0033598081508755	0.109609421461381
FGFR3_chr4_1795735_SMARCB1_chr22_24133949	0.00216630578497459	0.0724569869246849
FNTA_chr8_42914260_SMARCB1_chr22_24133949	-0.0528380260473088	0.0717776274964055
GATA3_chr10_8097790_SMARCB1_chr22_24133949	-0.00138175418656376	0.11163765950707
HDAC1_chr1_32792637_SMARCB1_chr22_24133949	0.0476467781413535	0.0714244800899937
HDAC2_chr6_114292056_SMARCB1_chr22_24133949	-0.0960744894578263	0.119714451083963
HDAC6_chrX_48661385_SMARCB1_chr22_24133949	-0.0474825731808747	0.0603713741805921
IGF1R_chr15_99434664_SMARCB1_chr22_24133949	-0.020575163000947	0.058494945249812
IGF1R_chr15_99434807_SMARCB1_chr22_24133949	-0.0483842876153231	0.03711474996407
JAK2_chr9_5021970_SMARCB1_chr22_24133949	-0.0366042901966013	0.0997439798919897
JAK2_chr9_5050721_SMARCB1_chr22_24133949	0.0515023330226416	0.150120778507145
JAK2_chr9_5050816_SMARCB1_chr22_24133949	-0.0581848373526737	0.0982616875410953
KDM5C_chrX_53241021_SMARCB1_chr22_24133949	-0.0421079662536351	0.0795058276623804
KDM5C_chrX_53254068_SMARCB1_chr22_24133949	-0.0131021234241482	0.0175362152103225
KIT_chr4_55524176_SMARCB1_chr22_24133949	-0.099636632346079	0.140942440989547
KMT2D_chr12_49448161_SMARCB1_chr22_24133949	-0.0439037084290032	0.0663853795693152
KMT2D_chr12_49448168_SMARCB1_chr22_24133949	-0.0436881090928238	0.0518414605963881
KMT2D_chr12_49448468_SMARCB1_chr22_24133949	-0.0285479966585001	0.131379268626995
